t,var_pred,cvar_pred,actual
252,-0.04030431614638034,-0.05054323846861045,-0.017602970778235815
253,-0.0385897493232929,-0.0483931025006675,-0.02064467655331063
254,-0.03792762015739304,-0.04756276581395747,0.02247711675090526
255,-0.03865934123074226,-0.048480373560196785,0.019418760658421116
256,-0.0383427720643367,-0.04808338305398565,-0.006853469271492079
257,-0.0352769225981492,-0.04423868413599412,0.029173416788070172
258,-0.039169845298041045,-0.049120566256159334,0.024222173087035313
259,-0.04017151847644444,-0.05037670483297529,-0.002774963434064196
260,-0.036614228996785445,-0.045915720311633115,-0.06380209861399314
261,-0.05753930148307842,-0.0721566054021161,-0.016363779763300036
262,-0.05206155423590338,-0.06528728936213644,-0.03539091677149253
263,-0.052618009780940854,-0.06598510706503115,-0.010203021154655566
264,-0.04757136749515955,-0.05965641403896363,0.0323849268374807
265,-0.0493270754162465,-0.06185814260357782,-0.03539497176044313
266,-0.05029868411325889,-0.06307657910782014,0.032976044019506844
267,-0.05128549126089546,-0.06431407508230534,0.006255912944324117
268,-0.047285977031166083,-0.05929852288343823,-0.01758032556762567
269,-0.04486943823710453,-0.056268085743820105,-0.032877504046246994
270,-0.045765854532639746,-0.05739222794307819,0.002822960224243932
271,-0.04271239867293314,-0.05356307110761636,-0.01307426316382555
272,-0.04041033812875727,-0.050676194311819155,0.03405897977599281
273,-0.04340012012852453,-0.05442550155808456,0.027808938958505707
274,-0.04411080697736343,-0.05531673153819168,-0.009006943491818803
275,-0.04130018594550641,-0.05179209937368343,0.017846526795929192
276,-0.040207294632944306,-0.05042156957656491,-0.038345956874768494
277,-0.04348787849579551,-0.054535554091130485,0.0062156204856254945
278,-0.04072770184501073,-0.05107418121559456,0.0068553402659932376
279,-0.038626540343561104,-0.04843923992436588,-0.008239196757802842
280,-0.03652939032635505,-0.04580932919621635,0.02242610979455669
281,-0.03731853098752525,-0.04679894342209583,0.026654295162721622
282,-0.038724448206810015,-0.048562020334835296,0.0049877453428987
283,-0.036841218414570186,-0.04620037419910456,-0.0030033294140615428
284,-0.03456822630944786,-0.043349950398605855,-0.011222425782679828
285,-0.033015257911869385,-0.041402465375712745,0.018934399141738875
286,-0.03338488648570343,-0.04186599451944651,-0.03445318502293645
287,-0.03723166995331279,-0.04669001618090694,-0.027764730613045917
288,-0.038330260080984634,-0.04806769252208377,0.0020372312647437417
289,-0.036027555675683436,-0.04518000829845971,0.004743588200394986
290,-0.03403552105013889,-0.04268191651218661,-0.019147186713807076
291,-0.03371496059169794,-0.04227992076474003,-0.0009323166090364684
292,-0.031858986295365196,-0.03995245412046148,0.010406941376308907
293,-0.030814224860983983,-0.03864228113231416,0.008345137424263965
