t,var_pred,cvar_pred,actual
252,-0.046573302414024347,-0.060539278861226196,-0.017602970778235815
253,-0.05029295813601948,-0.06607369063947659,-0.02064467655331063
254,-0.04010969262206414,-0.054289268230006266,0.02247711675090526
255,-0.03373800881990101,-0.043231244455110264,0.019418760658421116
256,-0.05965548122166885,-0.06950899907733304,-0.006853469271492079
257,-0.09198183028720579,-0.0957996084931859,0.029173416788070172
258,-0.038066339400165634,-0.043501481976371485,0.024222173087035313
259,-0.018322724831401797,-0.023176168666334807,-0.002774963434064196
260,-0.022107451924495942,-0.03207074801837823,-0.06380209861399314
261,-0.06649897680169427,-0.0878572554271672,-0.016363779763300036
262,-0.04334734381871722,-0.060113962494820636,-0.03539091677149253
263,-0.060640800456729975,-0.09124164541684454,-0.010203021154655566
264,-0.08369740260099408,-0.1208063095574538,0.0323849268374807
265,-0.08401078594990177,-0.12091975339512562,-0.03539497176044313
266,-0.05719020036571722,-0.06977322712686211,0.032976044019506844
267,-0.05199831527667096,-0.08546397878717324,0.006255912944324117
268,-0.12889826848342142,-0.1933317234697925,-0.01758032556762567
269,-0.0648037641795971,-0.10763924630128228,-0.032877504046246994
270,-0.11532131484366542,-0.17510354820775034,0.002822960224243932
271,-0.08733527486482322,-0.10575033518200189,-0.01307426316382555
272,-0.06846429636371777,-0.10331169054250526,0.03405897977599281
273,-0.0756689181817986,-0.10782886104117037,0.027808938958505707
274,-0.12115233302063383,-0.170808018265468,-0.009006943491818803
275,-0.13151444083865169,-0.18388185324572637,0.017846526795929192
276,-0.13204583783696766,-0.18426969020195147,-0.038345956874768494
277,-0.14291432253659475,-0.22325333573035996,0.0062156204856254945
278,-0.22084707003519763,-0.29664845838434406,0.0068553402659932376
279,-0.14892276623417186,-0.2127676044019825,-0.008239196757802842
280,-0.23167735052752364,-0.34573841854525944,0.02242610979455669
281,-0.13476165878435564,-0.1876520929446696,0.026654295162721622
282,-0.06387850038332667,-0.07802726110715899,0.0049877453428987
283,-0.05341821258885322,-0.08486489503931155,-0.0030033294140615428
284,-0.20552795731184034,-0.25493466852895014,-0.011222425782679828
285,-0.06520294754302842,-0.09005368477612369,0.018934399141738875
286,-0.11398946972051857,-0.1353826865323093,-0.03445318502293645
287,-0.20995991216988216,-0.28938644610340936,-0.027764730613045917
288,-0.07713107443767002,-0.11903729292221854,0.0020372312647437417
289,-0.05353243536840141,-0.15207509702662164,0.004743588200394986
290,-0.04234456887447448,-0.05669815073043387,-0.019147186713807076
291,-0.042211524376384674,-0.0875281392000674,-0.0009323166090364684
292,-0.06419827023311825,-0.08494244365234636,0.010406941376308907
293,-0.0843846101205627,-0.13678696664777937,0.008345137424263965
294,-0.11458370986358894,-0.15030790954294784,-0.00792896979194595
295,-0.13545321670292715,-0.18840636960000448,-0.03275236150716165
296,-0.1125865210848921,-0.1466995802085386,-0.019709981200865638
297,-0.08630111628364563,-0.13653318253928487,0.008656766591065127
298,-0.06324030571188674,-0.08524663964964894,-0.026237166850943634
299,-0.062316440509951505,-0.09298031012537919,0.016722039263046325
300,-0.10511090464140226,-0.1471450718187974,-0.018100739416035568
301,-0.0518443444373144,-0.067036960919971,0.017069751373213142
302,-0.07326158776780163,-0.12702757381712262,0.038155564263315164
303,-0.11601039321073091,-0.19987391153574777,0.02110512248787214
304,-0.04049355159428478,-0.058470884987471536,-0.007154907572551497
305,-0.052848509392198935,-0.07907419226218705,0.013418426941530072
306,-0.06464477300591084,-0.1177404639138208,0.004444950148910318
307,-0.036299087149700246,-0.0746579195336587,-3.5571770333755804e-05
308,-0.017397990082196894,-0.05213982559757049,0.04624140672188046
309,-0.04954456110568271,-0.08651267426307933,-0.00040824387386155725
310,-0.061159719276993436,-0.0916676339713007,0.01541471033603829
311,-0.009919641452918026,-0.023211990452063996,0.032277849355218144
312,-0.07675555004097677,-0.10453914670072054,0.008528667167411222
313,-0.014569995209060972,-0.04768844736200805,-0.04288624735610465
314,-0.021547103365491465,-0.03235750682713739,0.014269065715578424
315,-0.0032311999598231183,-0.012271544343414573,0.012957985125214675
316,-0.0016588732811128317,-0.014819518454202443,0.04806868124685913
317,-0.011808608074858786,-0.01965548303417241,0.014085734669678393
318,0.05086281353896199,0.0333354756823354,0.026169899758864138
319,0.015923664893762103,0.011115715849275126,-0.0002692303213719887
320,-0.005056201951406031,-0.04648935804263185,0.012060267655323522
321,0.006398580714129006,0.003809637081818322,0.0295794105677314
322,0.01031218590560061,-0.0004585560929949912,-0.03345971859157479
323,-0.035389109666794906,-0.0668794319198792,0.004412243809254642
324,-0.012658390060501635,-0.02735232878659805,-0.0021592272494664116
325,-0.02959029636246494,-0.03924052436178429,-0.003500255285772585
326,-0.03467686107751544,-0.04827655133489351,-0.010454721991796463
327,-0.016188351199739905,-0.024911831478042552,0.027659418670333946
328,-0.02464206522686189,-0.040975197599467224,0.016525964450570363
329,0.00252776946016815,-0.011473209816476279,-0.003093193848489998
330,-0.03869136572206877,-0.06230211716691402,-0.031514430647232416
331,-0.06152097208621801,-0.09155856762650524,0.03265209771732386
332,-0.02338888051172803,-0.0370511779653909,0.05053019692695566
333,-0.025244865871522835,-0.05741618979062855,0.002159653773205986
334,-0.06304937339352622,-0.06882028517959889,-0.010114016944416868
335,-0.022666162303861117,-0.03913452801422545,0.016103852322857194
336,-0.033147091750365454,-0.06079134281132775,-0.017304583283461062
337,-0.07913763472541824,-0.12695187222650908,-0.018424797007042516
338,-0.06892259916146255,-0.109246239003143,0.03496908027085117
339,-0.07827709742189669,-0.11345647827592042,-0.012533762676350726
340,-0.06424107735956097,-0.11145567031873312,-0.011565154181398902
341,-0.09597302650395911,-0.16906151633340277,0.021528395483821135
342,-0.023439539107425637,-0.02505145696228627,0.16334315490680712
343,-0.06247369544290212,-0.06846844052262267,-0.001087693816303243
344,0.1280331586341359,0.02810453570415771,-0.011212550157980046
345,-0.12755360436142066,-0.13172861277438627,-0.014007658268312618
346,-0.036511845025571185,-0.052916460952532204,0.00653305468823182
347,-0.04307799202500322,-0.059014518793812684,-0.00022420711024016018
348,-0.028378368354740093,-0.04951942456107226,-0.02893330697304976
349,-0.02437092111930091,-0.054526965296881016,0.03797772160667217
350,-0.03031259671962563,-0.04020044416627991,0.014176303927149506
351,-0.021526571438846995,-0.029991796436027233,0.025462212664147377
352,-0.004378222041103344,-0.04196825683205526,0.018031685456947947
353,-0.02358143108618781,-0.031008278547432006,-0.0010270183934249677
354,-0.016108314202145733,-0.032243240979131386,0.0012036718075930097
355,-0.01266392010902006,-0.04101209094571947,0.009216388147472976
356,-0.04561001249203994,-0.05689527503775953,0.003111509146328134
357,-0.0192784474909276,-0.02867140001121263,-0.03482740495188661
358,-0.02366900138266963,-0.034737067522450434,0.02695905690062911
359,-0.03953159571610754,-0.04941942878352007,0.022659569685072888
360,-0.017423447860073802,-0.024335166317420436,-0.0037770191773879485
361,-0.01624097639217929,-0.02557473549438851,-0.011777536315623243
362,-0.06391818513610861,-0.08625023037632454,-0.02192555427681002
363,-0.04872802687076428,-0.07717474580095193,0.007509601249351286
364,-0.10425522421181938,-0.13451340752297522,-0.03643648913774111
365,-0.08152850935348169,-0.1040011861308905,-0.02434029983501015
366,-0.0751921567601664,-0.1012226119940943,0.01452452744843538
367,-0.0741619905624496,-0.09231194412538817,-0.018330486696030126
368,-0.1051248395036942,-0.14323582769392046,0.0027704930922153406
369,-0.07891413724418785,-0.0953146490884344,0.010761336472574526
370,-0.08788174568230225,-0.10598262258485436,-0.011974669943257217
371,-0.09107874872608186,-0.12813549503370378,0.03102128113329754
372,-0.03693175112242748,-0.05184759164799601,0.003524850073885381
373,-0.07032495606512548,-0.10369740174750046,-0.02300251598093086
374,-0.04274492818330475,-0.05521394835672977,0.011538544301859693
375,-0.07054253133379282,-0.11461611401791746,0.001829787400255588
376,-0.03830475585337312,-0.06373434711010785,0.01718930778033886
377,-0.10496268608147905,-0.17112648005860875,-0.06021639695929826
378,-0.14215282462060938,-0.21200217254232578,0.008711900223230998
379,-0.10643487600652767,-0.1631881629345003,-0.02976895555269576
380,-0.1198056486731682,-0.17041779495088671,0.0005024722042830826
381,-0.1142811473922693,-0.1676781124765981,-0.019060930758841594
382,-0.17095002544423646,-0.25255474746995993,-0.007483123607038943
383,-0.10535496909213653,-0.13246194504536712,0.03397784123808458
384,-0.08906071894698704,-0.1422459978745434,0.029265494743313428
385,-0.09011233918837612,-0.1216231057571925,-0.000496189612060596
386,-0.062260682388544306,-0.1105091907258932,0.03336225132807462
387,-0.01872525829199724,-0.02882463888845523,0.028682136001716218
388,-0.023561816270567176,-0.040868192052175935,-0.0073902038949700795
