t,var_pred,cvar_pred,actual
252,-0.05021197508814934,-0.06569536329551572,-0.017602970778235815
253,-0.049926485771971604,-0.06532783565893298,-0.02064467655331063
254,-0.04962625282692399,-0.0649381632272513,0.02247711675090526
255,-0.051693849700931466,-0.06762477399801951,0.019418760658421116
256,-0.052586029143820365,-0.0687772975219774,-0.006853469271492079
257,-0.05169297043764152,-0.06761042570062833,0.029173416788070172
258,-0.05307760577731779,-0.06942244720741064,0.024222173087035313
259,-0.0535277176651137,-0.0700118301087801,-0.002774963434064196
260,-0.05237463352230175,-0.06851456903756009,-0.06380209861399314
261,-0.04929174879372309,-0.06571690263023658,-0.016363779763300036
262,-0.04992027488318187,-0.0665565840738638,-0.03539091677149253
263,-0.04925224277874273,-0.06566743578294677,-0.010203021154655566
264,-0.050210814084394824,-0.06695131623726627,0.0323849268374807
265,-0.052858234570260905,-0.07048441473465054,-0.03539497176044313
266,-0.05067717438635749,-0.06757651412690167,0.032976044019506844
267,-0.05311563805023908,-0.07083036315610221,0.006255912944324117
268,-0.05293460042067887,-0.07059130506093605,-0.01758032556762567
269,-0.05162527277064417,-0.06884474861453836,-0.032877504046246994
270,-0.05020250546398878,-0.06694890731742893,0.002822960224243932
271,-0.05133760616577963,-0.06846598938179216,-0.01307426316382555
272,-0.051076329450290316,-0.0681154075921689,0.03405897977599281
273,-0.05336117292768537,-0.07117167682313309,0.027808938958505707
274,-0.053871923467696786,-0.07077703611039639,-0.009006943491818803
275,-0.05236865891381777,-0.06879714656845168,0.017846526795929192
276,-0.053099887279190607,-0.06961814679100424,-0.038345956874768494
277,-0.05039235524971846,-0.06620430820790499,0.0062156204856254945
278,-0.04848861417479835,-0.06566759700004321,0.0068553402659932376
279,-0.04594356074679672,-0.06285946276722248,-0.008239196757802842
280,-0.04544131411851433,-0.06422105864898944,0.02242610979455669
281,-0.0467470815135707,-0.06606668727400362,0.026654295162721622
282,-0.04766479804951442,-0.06736368510937434,0.0049877453428987
283,-0.04705890724060757,-0.06650885553896997,-0.0030033294140615428
284,-0.04631651819282391,-0.06546011331207255,-0.011222425782679828
285,-0.04549445941546234,-0.06430021890755279,0.018934399141738875
286,-0.046591464750613466,-0.06585299426652165,-0.03445318502293645
287,-0.0444479274122262,-0.06141982151748369,-0.027764730613045917
288,-0.04362229458472213,-0.06030070730622618,0.0020372312647437417
289,-0.0446887518917088,-0.061811667411768974,0.004743588200394986
290,-0.04535414488726096,-0.06281429475329972,-0.019147186713807076
291,-0.04450232600554326,-0.06160269740869856,-0.0009323166090364684
292,-0.0445108811945641,-0.06211412880184856,0.010406941376308907
293,-0.04392305936813426,-0.06044375261497827,0.008345137424263965
294,-0.044360374733609986,-0.06477676295324646,-0.00792896979194595
295,-0.043737152731531205,-0.063869281064523,-0.03275236150716165
296,-0.04211751346505372,-0.060051013905093334,-0.019709981200865638
297,-0.04187829850889749,-0.05969856076696407,0.008656766591065127
298,-0.04318921183915345,-0.061569644820332455,-0.026237166850943634
299,-0.04214168942261511,-0.06007734452211317,0.016722039263046325
300,-0.04375663372513502,-0.06388947710612067,-0.018100739416035568
301,-0.042894376222869256,-0.0626075535841763,0.017069751373213142
302,-0.04425905798226842,-0.06451409172158702,0.038155564263315164
303,-0.04618974868387739,-0.06714360314870128,0.02110512248787214
304,-0.045686087304651145,-0.0642618475512139,-0.007154907572551497
305,-0.044798636783144836,-0.06541482278356092,0.013418426941530072
306,-0.0449147892338622,-0.06427218562776653,0.004444950148910318
307,-0.04445576685158357,-0.06233095177619326,-3.5571770333755804e-05
308,-0.04409464885973509,-0.06169496235402423,0.04624140672188046
309,-0.04620091139866245,-0.06542805666315456,-0.00040824387386155725
310,-0.04500004312509094,-0.06377796816106918,0.01541471033603829
311,-0.045094513748760105,-0.06399999916696832,0.032277849355218144
312,-0.04599479328835929,-0.06530125722808643,0.008528667167411222
313,-0.04579486640899097,-0.0661022336418821,-0.04288624735610465
314,-0.04205603562569719,-0.06012331304202356,0.014269065715578424
315,-0.042772986867496914,-0.06051921472187322,0.012957985125214675
316,-0.04333615921535819,-0.06189267239413656,0.04806868124685913
317,-0.044812486948484574,-0.06362008879595016,0.014085734669678393
318,-0.044327443853048674,-0.06520481153718191,0.026169899758864138
319,-0.044654590650110695,-0.06568577625771778,-0.0002692303213719887
320,-0.04350215758270852,-0.06399053041962632,0.012060267655323522
321,-0.043463720135852146,-0.06233132627828468,0.0295794105677314
322,-0.044305618700121036,-0.06358645663468818,-0.03345971859157479
323,-0.04160725820594554,-0.05970680713503763,0.004412243809254642
324,-0.04197140943246376,-0.0602339615885906,-0.0021592272494664116
325,-0.04187861560899433,-0.06009360423151403,-0.003500255285772585
326,-0.04171546396181191,-0.05987199849709495,-0.010454721991796463
327,-0.04128717064832763,-0.05924977513259957,0.027659418670333946
328,-0.04296303368107453,-0.06166257253210785,0.016525964450570363
329,-0.043359523232036304,-0.06224897686351984,-0.003093193848489998
330,-0.042590470881989875,-0.061157911516737926,-0.031514430647232416
331,-0.04073674341346446,-0.05846425567821639,0.03265209771732386
332,-0.0428965433251755,-0.061567801794604145,0.05053019692695566
333,-0.045053559040309665,-0.06466254257836139,0.002159653773205986
334,-0.04384984064687188,-0.06293649070191622,-0.010114016944416868
335,-0.042541800878319457,-0.06104884288331296,0.016103852322857194
336,-0.043111076951416735,-0.061861569354428866,-0.017304583283461062
337,-0.04175717919029975,-0.059904509697569316,-0.018424797007042516
338,-0.04092379733106551,-0.05869118894219931,0.03496908027085117
339,-0.043137609809861005,-0.061867600690176064,-0.012533762676350726
340,-0.042017729155276226,-0.06025433972453498,-0.011565154181398902
341,-0.041418551839685076,-0.06091857443046571,0.021528395483821135
342,-0.04274542710109976,-0.061294444722263246,0.16334315490680712
343,-0.05069927852017209,-0.07270022207005186,-0.001087693816303243
344,-0.046963530742664295,-0.06734521186800026,-0.011212550157980046
345,-0.04429901272763061,-0.06352329890408458,-0.014007658268312618
346,-0.042614999026439955,-0.06110602670760718,0.00653305468823182
347,-0.04267937975365606,-0.06119759254454593,-0.00022420711024016018
348,-0.04237332900141433,-0.06075972603275493,-0.02893330697304976
349,-0.04074943738161413,-0.058429358030864326,0.03797772160667217
350,-0.043185683229966,-0.06192146547934053,0.014176303927149506
351,-0.0433827177347071,-0.06221876723920542,0.025462212664147377
352,-0.04405873674242745,-0.06320277176016754,0.018031685456947947
353,-0.044081949813707146,-0.06323686168242384,-0.0010270183934249677
354,-0.04313200205931763,-0.06187897988731241,0.0012036718075930097
355,-0.04269760141883058,-0.06125661884247071,0.009216388147472976
356,-0.0428472182268755,-0.061475299199000404,0.003111509146328134
357,-0.04262659262840565,-0.06116075274949555,-0.03482740495188661
358,-0.04060599314541049,-0.058243823365004735,0.02695905690062911
359,-0.04252101029078207,-0.061008858307643805,0.022659569685072888
360,-0.043402774245546345,-0.06229646111891939,-0.0037770191773879485
361,-0.04258749329899305,-0.061136754565258807,-0.011777536315623243
362,-0.041722934226185386,-0.05989205916340749,-0.02192555427681002
363,-0.04072205617156902,-0.058445028179692805,0.007509601249351286
364,-0.04160633117633422,-0.05972116483155218,-0.03643648913774111
365,-0.03993611618448314,-0.05730634386810266,-0.02434029983501015
366,-0.03956875389564108,-0.05677616044656428,0.01452452744843538
367,-0.04128823388100955,-0.059259624842797454,-0.018330486696030126
368,-0.04064331217193108,-0.05833923994707827,0.0027704930922153406
369,-0.04131425970350411,-0.05931976081641052,0.010761336472574526
370,-0.04210364802106705,-0.060458669830467174,-0.011974669943257217
371,-0.041415418489259975,-0.05948793959095982,0.03102128113329754
372,-0.043159253003622805,-0.062004143945584365,0.003524850073885381
373,-0.04279701866614419,-0.061489664210373385,-0.02300251598093086
374,-0.041285565733880106,-0.05929706731448136,0.011538544301859693
375,-0.04212202721331285,-0.06049949013904757,0.001829787400255588
376,-0.04211898211696696,-0.060499580859021074,0.01718930778033886
377,-0.0428794572224602,-0.06160029416546567,-0.06021639695929826
378,-0.04068588561871675,-0.05939564703848937,0.008711900223230998
379,-0.04214557520238829,-0.06154862248013321,-0.02976895555269576
380,-0.04106514187481476,-0.05998179248674447,0.0005024722042830826
381,-0.04194154383360118,-0.06128879046399199,-0.019060930758841594
382,-0.041483138482023584,-0.06061577916819186,-0.007483123607038943
383,-0.04179496578146911,-0.0610715321481056,0.03397784123808458
384,-0.04403159873352654,-0.06434651556274013,0.029265494743313428
385,-0.04506105479747846,-0.06588947728567744,-0.000496189612060596
386,-0.04410220396813678,-0.06461737094114008,0.03336225132807462
387,-0.04525369169912933,-0.06634391292190958,0.028682136001716218
388,-0.045679448959234606,-0.06699089511212745,-0.0073902038949700795
389,-0.04414195739502766,-0.06475896540630302,-0.015832580454101436
390,-0.0428637317456167,-0.06289155457584539,0.02798680842696153
391,-0.04425766794854337,-0.06496866767282294,0.009854529260629578
392,-0.04415853206102034,-0.06486348109262724,0.0008204927048645212
393,-0.043004845534656215,-0.06267111683436824,-0.0017949541001751161
394,-0.042592919050550314,-0.062116667945305064,-0.011148458005061479
395,-0.04187421186421787,-0.06109359017001887,0.012757578201762492
396,-0.042638338791990575,-0.06215725648824951,0.014118545371051477
397,-0.04167378155899443,-0.06124670538000134,0.016036053719832168
398,-0.042227466714891436,-0.06315207291429344,-0.0065801412190565145
399,-0.04135616867787128,-0.061849501357907524,0.002912089972889983
400,-0.04130485161970633,-0.06176830802226888,-0.02341788078569043
401,-0.03998264757306195,-0.0597777622512055,-0.022963675199383395
402,-0.03920971584205299,-0.058612702216308,-0.009810540776643808
403,-0.03939205580141826,-0.05888137801909964,0.007565463251027612
404,-0.040359313375314225,-0.06032659607988285,-0.0031023275367038786
405,-0.04041079104675507,-0.060408538859513354,0.03255459895211175
406,-0.042206465260276084,-0.06309748746379283,-0.005432797254385226
407,-0.041401190850206965,-0.06190126359653981,-0.042859141981096416
408,-0.04058954930936053,-0.060110571370901755,0.016051346467611378
409,-0.042150564536446916,-0.06242315602569363,-0.014639322704762736
410,-0.04153653980005805,-0.06150666269798082,0.013416366323839432
411,-0.04257527859994492,-0.06304437025777111,0.016777840055069108
412,-0.04334756360250996,-0.06418853726533992,0.024860629830958582
413,-0.044204324256689985,-0.06545540726548145,0.0035583839447752407
414,-0.043638495139003745,-0.06461712823260823,0.004603763843200937
415,-0.04336008171020174,-0.06420592622129338,0.0015690169087143328
416,-0.04304296018640116,-0.06374188523774485,0.009373173372637477
417,-0.04324861341714442,-0.06405013747740101,-0.014955917162028142
418,-0.042154691560797763,-0.06242862297559512,-0.007913946461732439
419,-0.04186407131467447,-0.06200548772614904,-0.0036821683286419565
420,-0.04190807220608754,-0.062072243094805385,-0.0032167934640254477
421,-0.041957422239469744,-0.06214543538752465,0.018730452400324605
422,-0.043076300358785374,-0.06380741927816103,0.02166348118377279
423,-0.043870293818519125,-0.06499280214684051,0.004662033523602062
424,-0.04348614465748563,-0.06442392778281161,0.0018711996727566542
425,-0.04312552157079876,-0.06389010479764548,0.0010691488452491261
426,-0.04287271450190737,-0.06351955205020011,0.002103836457989509
427,-0.04277623748568198,-0.0633799923215722,-0.004347253412091281
428,-0.042399016198736865,-0.06282289098440104,0.017215677346227053
429,-0.043251287321831304,-0.06408578138094717,0.013461409240998598
430,-0.04356283032531885,-0.06454836606001808,0.0014409391002453732
431,-0.043142981396271235,-0.06392936237395914,0.0021123369109170504
432,-0.04293268359691968,-0.06362111772969209,0.008833448085396973
433,-0.04314125370559624,-0.06393460276743669,-0.010059993458349821
434,-0.042326816639384694,-0.06272413360924117,0.0033344297203069546
435,-0.04251546772632825,-0.06300815714125493,-0.005550184550685771
436,-0.042182507782821316,-0.06251777819836006,0.009612930180802755
437,-0.042739471248080745,-0.0633492048870354,0.01528156257568173
438,-0.04334582900437579,-0.06424771054486343,-0.0001082470779508545
439,-0.042935021187984306,-0.06363751549533846,-0.01590256308364279
440,-0.04191866943303886,-0.062123986268814275,0.004825185681401467
441,-0.042614337264099196,-0.06276142915381187,-0.00831908898916255
442,-0.04221609794726838,-0.062176184518672704,0.003303967763271161
443,-0.042554775035171265,-0.06268039041385284,-0.011470362568461737
444,-0.04175420184336512,-0.06189834832052181,0.021812024866295583
445,-0.043090414824752704,-0.06388382793796359,0.012573379386921655
446,-0.04364049569455394,-0.06433902824902914,-0.0018285038194818342
447,-0.04308764036983665,-0.06357169380197619,0.00649691187573945
448,-0.043131007541927786,-0.0637261796684326,-0.00540135602667101
449,-0.04208084221967664,-0.061327127089987984,-0.009992192862338394
450,-0.04154450177002852,-0.06050808005915406,-0.014922383214037875
451,-0.04099553913216056,-0.05975347085042783,0.0016923703776181042
452,-0.04147288335402517,-0.06052870300733433,-0.00524680864216922
453,-0.04032006673262621,-0.05861439785962771,-0.025302789297137664
454,-0.03888515582664122,-0.05718188943296164,-0.004249073164630616
455,-0.03893724977728192,-0.05779941012810543,-0.0157886684226227
456,-0.035952948602099966,-0.05521653843130573,-0.008211541160985762
457,-0.03618197707688298,-0.054686084715180036,-0.03187131878499145
458,-0.03474528383629654,-0.0533542691096665,0.03168020376716393
459,-0.0369159483788117,-0.05568858538624428,0.01155521091005473
460,-0.03731882220674123,-0.055241472214118424,0.006400577943453908
461,-0.03700687618128642,-0.05521558023560005,0.0210951088670664
462,-0.03768472351198199,-0.055532714196307696,-0.0034150413788274323
463,-0.035925265356756296,-0.05320537588421102,0.024734079713590304
464,-0.03630581985019144,-0.054883219182999966,-0.010304872432620345
465,-0.03500011162928846,-0.051457456115700004,0.009305162304323626
466,-0.03512904476661941,-0.05243012420013776,0.0117530654631769
467,-0.03524237304255783,-0.04614363196824362,0.0008300535823478282
468,-0.03464028714593642,-0.04478406003951603,-0.0014925063271494336
469,-0.03443793801172411,-0.044444916732692026,-0.013083053291191901
470,-0.033826333489917516,-0.043664187548293036,0.01263782393371543
471,-0.034283848241492734,-0.044148981966470824,0.010063024928878886
472,-0.03460593753737733,-0.04483108866976777,-0.0025504963744246104
473,-0.03387699573498326,-0.04307547074811937,0.003451442955186688
474,-0.033841335965864305,-0.04372439259504172,-0.020290026501848146
475,-0.03269614241152907,-0.04236599433820415,-0.012827738340506812
476,-0.03231766865570991,-0.041692818023213035,0.018237138750004357
477,-0.033360889764906275,-0.04050105876488951,0.01758832954742736
478,-0.03425825323525231,-0.04140120851784842,0.00024401552059781837
479,-0.033990215039778664,-0.041486031198089274,0.0016480230647846364
480,-0.03373324493523449,-0.040784942329768335,-0.004452928622557845
481,-0.03306256150085629,-0.04055754599622282,-0.008294341082044564
482,-0.03195197974390436,-0.039434896679551544,0.01590885845874608
483,-0.03280797331395485,-0.040524987519020735,-0.007007898041626141
484,-0.032273900669054806,-0.039870106895885285,0.00442094527483114
485,-0.032441466398412964,-0.04012378734720787,-0.00338474431036693
486,-0.03214080364288954,-0.03982156880714666,-0.0022693170992805064
487,-0.03202232674010181,-0.0396881686758187,-0.014331477568789911
488,-0.03134500897319259,-0.03887172699172499,0.0017865833079278638
489,-0.031646627949618936,-0.0393058831622477,-5.94626417412698e-05
490,-0.03176807728326358,-0.03948124411948199,-0.010778323216369252
491,-0.031338397606812826,-0.03894948716640627,-0.007062209894237859
