t,var_pred,cvar_pred,actual
252,-0.047207053026261096,-0.06560931216926959,-0.017602970778235815
253,-0.04737566464851395,-0.06574775633304368,-0.02064467655331063
254,-0.04741810154274131,-0.06573071823007366,0.02247711675090526
255,-0.047412099012913926,-0.06546275072505645,0.019418760658421116
256,-0.04693883500363428,-0.06506973234402347,-0.006853469271492079
257,-0.04694512012222415,-0.065071952995514,0.029173416788070172
258,-0.046991711529382904,-0.06482760594904544,0.024222173087035313
259,-0.04700942056077756,-0.06461388805612607,-0.002774963434064196
260,-0.04692265882766496,-0.06481873264881381,-0.06380209861399314
261,-0.047612152072713576,-0.06567314569503442,-0.016363779763300036
262,-0.04774700077819438,-0.06571994674688053,-0.03539091677149253
263,-0.0480828080913711,-0.06576746105518498,-0.010203021154655566
264,-0.04817661501441474,-0.06591222050905235,0.0323849268374807
265,-0.04824372282983395,-0.06569744402196726,-0.03539497176044313
266,-0.04859407067994073,-0.06582523595239577,0.032976044019506844
267,-0.048655187521400196,-0.06562751229629762,0.006255912944324117
268,-0.04865764254159806,-0.06571624301493227,-0.01758032556762567
269,-0.04879163393322775,-0.0657783490108758,-0.032877504046246994
270,-0.04909131942917857,-0.06587638600984025,0.002822960224243932
271,-0.04906772770297885,-0.06583728341597207,-0.01307426316382555
272,-0.04901762835127465,-0.06583143046206145,0.03405897977599281
273,-0.04910453159426176,-0.06571528150700398,0.027808938958505707
274,-0.0491291073028526,-0.06553948879923269,-0.009006943491818803
275,-0.04901617361970482,-0.06551377241862184,0.017846526795929192
276,-0.048811271003974824,-0.06529977811487654,-0.038345956874768494
277,-0.04915112871735705,-0.06543016506310687,0.0062156204856254945
278,-0.048800768858486,-0.06525353849434246,0.0068553402659932376
279,-0.047798028474325925,-0.06337625723972115,-0.008239196757802842
280,-0.047206735459164643,-0.06277256745652367,0.02242610979455669
281,-0.04688822144359887,-0.062242032753000144,0.026654295162721622
282,-0.04659743460509616,-0.061953577927642375,0.0049877453428987
283,-0.04618771561981978,-0.06126570082228696,-0.0030033294140615428
284,-0.04604177474778095,-0.0612030399371924,-0.011222425782679828
285,-0.046120710698093134,-0.06126095423814862,0.018934399141738875
286,-0.04592945171061577,-0.06106215103635806,-0.03445318502293645
287,-0.046219432092261314,-0.061194507323418315,-0.027764730613045917
288,-0.0463935748036242,-0.06140103363493324,0.0020372312647437417
289,-0.046364233523395776,-0.061515152299138544,0.004743588200394986
290,-0.04636140703202397,-0.06150842529446319,-0.019147186713807076
291,-0.04624240516223657,-0.06146366006704964,-0.0009323166090364684
292,-0.045903039127877646,-0.0613056338882864,0.010406941376308907
293,-0.045864239843323405,-0.061218785985770234,0.008345137424263965
294,-0.045289635909476135,-0.060705070350923235,-0.00792896979194595
295,-0.045317631889881825,-0.06072210233861087,-0.03275236150716165
296,-0.04563865674782208,-0.06098124512149053,-0.019709981200865638
297,-0.04553096387180947,-0.060785111858594774,0.008656766591065127
298,-0.045517785493217625,-0.06085023126522825,-0.026237166850943634
299,-0.04571637577387529,-0.06092018521064016,0.016722039263046325
300,-0.045701976769740915,-0.06081616152999278,-0.018100739416035568
301,-0.045636896867881485,-0.06079519440582768,0.017069751373213142
302,-0.04564155252123444,-0.06073437999281454,0.038155564263315164
303,-0.04563258579022633,-0.06062388108523942,0.02110512248787214
304,-0.04564386341790901,-0.060611409692993196,-0.007154907572551497
305,-0.04571053663625765,-0.060731477673508304,0.013418426941530072
306,-0.045684306018697635,-0.06064473072290936,0.004444950148910318
307,-0.04568037488162791,-0.06063660532138189,-3.5571770333755804e-05
308,-0.04560315216862496,-0.060583068052360904,0.04624140672188046
309,-0.045222139330930104,-0.06017161576905002,-0.00040824387386155725
310,-0.045085629193019366,-0.06009959445336792,0.01541471033603829
311,-0.04508810553351788,-0.06007734190566434,0.032277849355218144
312,-0.04485158756823858,-0.0598296915634235,0.008528667167411222
313,-0.04484666694509871,-0.05981332775026045,-0.04288624735610465
314,-0.04530514118849654,-0.060181722884992725,0.014269065715578424
315,-0.045283263539710294,-0.060103739539206086,0.012957985125214675
316,-0.0447067793013315,-0.059542821341848066,0.04806868124685913
317,-0.044879453824696755,-0.05976545540455746,0.014085734669678393
318,-0.04429947998072664,-0.0591840600721815,0.026169899758864138
319,-0.04432584286055797,-0.05909930245555276,-0.0002692303213719887
320,-0.04435652540269927,-0.05915553442995786,0.012060267655323522
